MarketingID,DateKey,CampaignID,RegionID,ProductID,Spend,Engagement_Rate,Reach,Impressions,Clicks,Conversions,CTR,Conversion_Rate,Sentiment_Score,Brand_Awareness,ROI,CPM,CPC,CPA,Campaign_Type,Cost_Per_Engagement,Engagement_Per_Impression,ROI_Category,Efficiency_Score
216,20241001,8030,3273,1135,13985.18,3.48,341517,1347578,37866,499,2.81,1.32,86.14,0.59,284.77,10.38,0.37,28.03,Digital,0.3,0.0348,High,30.74
783,20241001,8058,3132,1017,5716.77,4.52,477337,1841004,23380,577,1.27,2.47,86.9,0.73,1418.56,3.11,0.24,9.91,Seasonal,0.07,0.0452,,87.71
166,20241001,8062,3018,1153,10568.02,3.29,269923,994872,14525,87,1.46,0.6,66.28,2.17,-52.31,10.62,0.73,121.47,Digital,0.32,0.0329,Negative,5.46
558,20241001,8084,3171,1074,5535.55,3.07,107615,547159,11545,181,2.11,1.57,74.06,1.17,191.35,10.12,0.48,30.58,Seasonal,0.33,0.0307,Medium,24.22
387,20241001,8086,3080,1021,3988.88,6.56,246700,779458,6781,160,0.87,2.36,81.12,0.89,324.75,5.12,0.59,24.93,Social Media,0.08,0.0656,High,32.54
830,20241001,8090,3083,1016,1205.29,5.73,76882,230476,5231,84,2.27,1.61,92.52,2.47,742.81,5.23,0.23,14.35,Social Media,0.09,0.0573,Very High,64.48
298,20241003,8057,3052,1047,8098.28,5.0,461656,1573656,22818,152,1.45,0.67,65.78,0.85,161.32,5.15,0.35,53.28,Digital,0.1,0.05,Medium,12.35
369,20241003,8064,3164,1045,4221.23,3.89,136438,413886,7656,36,1.85,0.48,85.62,1.59,-31.4,10.2,0.55,117.26,Product Launch,0.26,0.0389,Negative,7.3
419,20241003,8080,3258,1114,5322.07,3.13,214761,528191,6866,30,1.3,0.44,62.07,3.49,-32.21,10.08,0.78,177.4,Digital,0.32,0.0313,Negative,3.5
405,20241004,8084,3070,1112,8043.75,4.19,313593,1677116,41424,356,2.47,0.86,82.56,2.2,458.08,4.8,0.19,22.59,Product Launch,0.11,0.0419,High,36.54
462,20241005,8059,3145,1002,1277.62,6.69,181096,465541,13826,226,2.97,1.64,73.51,2.05,1224.86,2.74,0.09,5.65,Digital,0.04,0.0669,,130.03
711,20241006,8083,3135,1143,3459.78,6.27,288000,1075822,35179,573,3.27,1.63,81.07,2.54,1355.62,3.22,0.1,6.04,Product Launch,0.05,0.0627,,134.27
630,20241007,8007,3211,1080,11427.18,2.18,231637,960206,22852,187,2.38,0.82,75.92,3.16,199.0,11.9,0.5,61.11,Brand Awareness,0.55,0.0218,Medium,12.42
997,20241008,8026,3038,1093,5029.27,4.93,356037,868633,7643,48,0.88,0.63,78.84,2.61,43.53,5.79,0.66,104.78,Social Media,0.12,0.0493,Low,7.52
180,20241008,8067,3149,1041,3806.34,4.68,438507,1254793,26099,307,2.08,1.18,88.03,2.82,1324.74,3.03,0.15,12.4,Brand Awareness,0.06,0.0468,,71.0
135,20241008,8071,3234,1032,33611.53,2.68,761864,3282584,96836,551,2.95,0.57,81.4,0.83,211.17,10.24,0.35,61.0,Seasonal,0.38,0.0268,High,13.34
109,20241009,8042,3140,1134,4556.33,8.0,685924,1570967,54512,1248,3.47,2.29,74.91,1.98,4264.89,2.9,0.08,3.65,Social Media,0.04,0.08,,205.18
435,20241009,8092,3077,1089,4997.43,5.47,372082,980583,28534,259,2.91,0.91,73.47,0.83,836.76,5.1,0.18,19.3,Digital,0.09,0.0547,Very High,38.08
572,20241009,8095,3004,1146,10194.47,3.15,351812,1082717,27717,310,2.56,1.12,75.59,0.56,353.49,9.42,0.37,32.89,Seasonal,0.3,0.0315,High,22.99
695,20241009,8099,3121,1013,8609.49,5.24,485404,3048259,74377,1033,2.44,1.39,73.69,2.26,1380.88,2.82,0.12,8.33,Seasonal,0.05,0.0524,,88.42
818,20241010,8012,3119,1154,4450.84,3.07,209067,911897,26809,249,2.94,0.93,85.01,1.28,834.55,4.88,0.17,17.87,Brand Awareness,0.16,0.0307,Very High,47.56
649,20241010,8025,3030,1121,16377.25,3.46,251806,1664320,48265,772,2.9,1.6,72.13,3.43,236.1,9.84,0.34,21.21,Brand Awareness,0.28,0.0346,High,34.0
587,20241010,8047,3214,1124,15178.43,3.39,405534,1244986,12823,103,1.03,0.81,70.49,0.97,-1.94,12.19,1.18,147.36,Product Launch,0.36,0.0339,Negative,4.78
757,20241011,8014,3245,1189,19427.46,4.28,821663,1909641,52706,927,2.76,1.76,86.92,3.32,770.2,10.17,0.37,20.96,Digital,0.24,0.0428,Very High,41.47
194,20241011,8032,3100,1148,7567.6,5.36,457566,1589502,34651,453,2.18,1.31,84.51,1.18,729.78,4.76,0.22,16.71,Social Media,0.09,0.0536,Very High,50.59
519,20241011,8043,3049,1017,25193.89,2.63,524122,2794565,36329,461,1.3,1.27,72.02,3.3,103.66,9.02,0.69,54.65,Seasonal,0.34,0.0263,Medium,13.18
709,20241012,8027,3191,1104,12964.39,3.83,318812,1153276,16722,122,1.45,0.73,80.25,3.29,-51.66,11.24,0.78,106.27,Social Media,0.29,0.0383,Negative,7.55
769,20241013,8003,3283,1011,31423.69,4.42,806360,3060455,30910,590,1.01,1.91,72.44,0.78,250.19,10.27,1.02,53.26,Product Launch,0.23,0.0442,High,13.6
699,20241013,8058,3075,1121,7527.11,6.49,615473,1579499,25271,138,1.6,0.55,87.57,1.42,252.47,4.77,0.3,54.54,Social Media,0.07,0.0649,High,16.05
120,20241013,8083,3192,1024,9283.83,4.29,313463,927080,17058,359,1.84,2.11,84.62,1.47,305.04,10.01,0.54,25.86,Digital,0.23,0.0429,High,32.72
721,20241016,8005,3194,1093,11354.82,3.5,298281,1027012,8935,189,0.87,2.12,75.76,1.01,160.76,11.06,1.27,60.08,New Product Launch,0.32,0.035,Medium,12.61
957,20241016,8022,3051,1067,9289.8,3.7,676102,1946046,16735,93,0.86,0.56,80.51,2.58,-3.76,4.77,0.56,99.89,Seasonal,0.13,0.037,Negative,8.06
979,20241016,8024,3183,1044,6079.05,3.41,166732,501295,7970,168,1.59,2.12,91.48,1.74,345.29,12.13,0.76,36.18,Brand Awareness,0.36,0.0341,High,25.28
471,20241016,8027,3153,1125,3079.57,3.74,123117,282789,2856,33,1.01,1.18,70.42,2.54,8.41,10.89,1.08,93.32,Digital,0.29,0.0374,Low,7.55
594,20241016,8052,3272,1164,15055.47,2.9,210065,1332856,27856,576,2.09,2.07,81.78,0.74,143.04,11.3,0.54,26.14,Brand Awareness,0.39,0.029,Medium,31.29
927,20241016,8094,3129,1060,2369.29,4.59,190312,791551,13060,262,1.65,2.01,72.61,1.88,1186.2,2.99,0.18,9.04,Seasonal,0.07,0.0459,,80.29
808,20241017,8095,3017,1016,7990.36,3.15,150013,750166,11777,219,1.57,1.86,80.62,3.18,58.9,10.65,0.68,36.49,Brand Awareness,0.34,0.0315,Low,22.1
968,20241017,8095,3160,1089,25778.43,2.72,575690,2446449,54066,394,2.21,0.73,83.94,2.64,78.29,10.54,0.48,65.43,Brand Awareness,0.39,0.0272,Low,12.83
79,20241017,8096,3068,1149,4216.57,4.38,243850,861076,8008,125,0.93,1.57,81.25,0.67,406.77,4.9,0.53,33.73,Brand Awareness,0.11,0.0438,High,24.09
948,20241018,8014,3130,1076,3902.15,4.08,233463,1247146,17460,309,1.4,1.77,77.59,1.08,1013.73,3.13,0.22,12.63,Seasonal,0.08,0.0408,,61.44
381,20241018,8035,3208,1068,8705.48,3.46,239785,817622,21339,529,2.61,2.48,82.65,2.65,496.22,10.65,0.41,16.46,Seasonal,0.31,0.0346,High,50.22
692,20241019,8063,3174,1008,10796.9,2.85,187127,1042591,24188,239,2.32,0.99,84.08,2.08,170.02,10.36,0.45,45.18,Product Launch,0.36,0.0285,Medium,18.61
382,20241020,8049,3177,1112,13796.96,3.77,447036,1222309,23835,545,1.95,2.29,75.14,2.35,411.23,11.29,0.58,25.32,Social Media,0.3,0.0377,High,29.68
557,20241020,8094,3251,1009,15922.06,4.43,455274,1461110,12273,79,0.84,0.65,77.18,0.79,-23.43,10.9,1.3,201.55,Social Media,0.25,0.0443,Negative,3.83
989,20241021,8078,3099,1026,8000.16,3.69,516034,1600960,31859,232,1.99,0.73,86.34,0.84,107.36,5.0,0.25,34.48,Brand Awareness,0.14,0.0369,Medium,25.04
514,20241021,8097,3288,1102,11122.04,2.35,277444,937086,32610,717,3.48,2.2,85.45,2.14,587.35,11.87,0.34,15.51,Brand Awareness,0.51,0.0235,Very High,55.09
442,20241022,8011,3103,1114,3043.37,4.55,207359,648583,19392,186,2.99,0.96,84.58,3.33,722.46,4.69,0.16,16.36,Digital,0.1,0.0455,Very High,51.69
805,20241022,8035,3292,1134,7779.0,4.17,245943,680695,21373,94,3.14,0.44,67.09,2.75,30.84,11.43,0.36,82.76,Social Media,0.27,0.0417,Low,8.11
131,20241022,8051,3225,1074,9749.05,3.21,188498,971388,12142,225,1.25,1.86,67.31,1.85,267.0,10.04,0.8,43.33,Seasonal,0.31,0.0321,High,15.53
424,20241022,8062,3014,1010,43647.33,4.83,1855125,4404460,77078,1140,1.75,1.48,75.1,2.71,252.05,9.91,0.57,38.29,Social Media,0.21,0.0483,High,19.61
16,20241022,8080,3236,1168,18689.07,3.58,542355,1788618,35414,120,1.98,0.34,61.84,0.87,-29.93,10.45,0.53,155.74,Product Launch,0.29,0.0358,Negative,3.97
851,20241022,8097,3026,1001,30831.49,3.22,954845,2891154,90493,904,3.13,1.0,78.23,0.64,268.0,10.66,0.34,34.11,Seasonal,0.33,0.0322,High,22.94
487,20241023,8031,3024,1028,24836.82,3.52,579880,2281113,71626,1482,3.14,2.07,79.74,2.62,662.34,10.89,0.35,16.76,Digital,0.31,0.0352,Very High,47.58
885,20241023,8060,3113,1061,11582.13,4.91,713809,2086045,40260,821,1.93,2.04,84.68,1.43,450.36,5.55,0.29,14.11,Brand Awareness,0.11,0.0491,High,60.03
170,20241024,8076,3036,1159,1550.12,6.76,81591,246316,6453,136,2.62,2.11,65.55,2.07,1001.7,6.29,0.24,11.4,Social Media,0.09,0.0676,,57.51
843,20241025,8018,3119,1023,13977.9,6.92,967483,2813482,62177,733,2.21,1.18,72.07,2.57,615.54,4.97,0.22,19.07,Social Media,0.07,0.0692,Very High,37.79
425,20241025,8022,3121,1092,6730.38,6.48,900496,2085344,55678,1291,2.67,2.32,76.08,0.51,2043.16,3.23,0.12,5.21,Digital,0.05,0.0648,,145.93
895,20241025,8038,3117,1158,4333.94,4.28,220293,806811,18314,296,2.27,1.62,88.05,2.47,886.29,5.37,0.24,14.64,Digital,0.13,0.0428,Very High,60.14
277,20241026,8018,3290,1118,1769.87,2.95,39338,150203,2147,11,1.43,0.54,86.44,1.35,2.9,11.78,0.82,160.9,Product Launch,0.4,0.0295,Low,5.37
619,20241026,8022,3186,1015,27867.36,2.7,598620,2307141,32299,319,1.4,0.99,75.54,2.76,-2.87,12.08,0.86,87.36,Brand Awareness,0.45,0.027,Negative,8.65
51,20241026,8066,3026,1173,25884.47,4.11,1022022,2807165,97970,773,3.49,0.79,81.22,1.74,443.07,9.22,0.26,33.49,Digital,0.22,0.0411,High,24.26
629,20241026,8078,3227,1162,15321.18,4.54,583282,1389354,27926,446,2.01,1.6,62.11,3.15,227.84,11.03,0.55,34.35,Digital,0.24,0.0454,High,18.08
510,20241026,8099,3227,1200,12202.35,2.38,261788,1212207,16364,207,1.35,1.27,79.51,3.01,1.78,10.07,0.75,58.95,Seasonal,0.42,0.0238,Low,13.49
937,20241026,8100,3294,1052,9012.12,4.81,213423,742786,18346,78,2.47,0.43,85.24,2.7,59.26,12.13,0.49,115.54,Social Media,0.25,0.0481,Low,7.38
659,20241028,8044,3288,1051,22658.86,2.81,366120,2219194,68795,309,3.1,0.45,84.88,2.87,111.85,10.21,0.33,73.33,Seasonal,0.36,0.0281,Medium,11.58
230,20241028,8074,3117,1169,9163.84,4.98,498621,1759023,61038,647,3.47,1.06,79.16,3.28,447.15,5.21,0.15,14.16,Product Launch,0.1,0.0498,High,55.89
828,20241028,8094,3184,1177,34063.05,2.36,1017048,3208237,68014,958,2.12,1.41,88.57,2.92,449.03,10.62,0.5,35.56,Brand Awareness,0.45,0.0236,High,24.91
837,20241029,8005,3276,1060,10953.84,4.08,234203,1036354,20830,310,2.01,1.49,91.14,1.6,281.7,10.57,0.53,35.33,New Product Launch,0.26,0.0408,High,25.79
99,20241029,8060,3294,1022,6267.35,4.32,216104,532819,11881,211,2.23,1.78,88.06,1.5,292.66,11.76,0.53,29.7,Social Media,0.27,0.0432,High,29.65
810,20241029,8089,3241,1135,11065.35,4.83,378340,1007625,8464,88,0.84,1.04,75.79,2.09,55.86,10.98,1.31,125.74,Social Media,0.23,0.0483,Low,6.03
287,20241030,8037,3102,1087,2706.0,3.19,192440,579016,18586,327,3.21,1.76,82.97,1.71,545.18,4.67,0.15,8.28,Seasonal,0.15,0.0319,Very High,100.26
607,20241031,8019,3055,1111,9511.21,3.95,561095,1969010,51981,868,2.64,1.67,69.45,1.17,669.03,4.83,0.18,10.96,Brand Awareness,0.12,0.0395,Very High,63.38
591,20241031,8039,3003,1132,13306.87,3.87,246310,1319460,23090,452,1.75,1.96,77.29,1.93,81.28,10.09,0.58,29.44,Product Launch,0.26,0.0387,Low,26.25
817,20241031,8072,3241,1001,17138.16,3.53,460431,1642428,56499,423,3.44,0.75,66.72,1.47,376.52,10.43,0.3,40.52,Social Media,0.3,0.0353,High,16.47
338,20241031,8096,3008,1042,8438.94,2.35,135126,829796,26387,519,3.18,1.97,71.98,1.47,849.41,10.17,0.32,16.26,Brand Awareness,0.43,0.0235,Very High,44.27
655,20241101,8005,3230,1060,19959.17,3.6,491531,1752035,30485,283,1.74,0.93,83.05,2.72,-13.93,11.39,0.65,70.53,New Product Launch,0.32,0.036,Negative,11.78
543,20241101,8026,3022,1114,12697.89,4.66,519967,1266344,41029,516,3.24,1.26,65.27,2.38,650.08,10.03,0.31,24.61,Social Media,0.22,0.0466,Very High,26.52
924,20241101,8049,3174,1026,9751.47,3.75,268507,968601,18984,349,1.96,1.84,79.62,2.6,319.37,10.07,0.51,27.94,Digital,0.27,0.0375,High,28.5
331,20241101,8054,3209,1102,11547.59,4.0,232364,1073716,13850,59,1.29,0.43,79.86,3.36,-55.3,10.75,0.83,195.72,Product Launch,0.27,0.04,Negative,4.08
812,20241101,8074,3140,1084,7060.84,5.04,590639,2141690,61466,1309,2.87,2.13,74.65,1.12,3110.54,3.3,0.11,5.39,Digital,0.07,0.0504,,138.39
250,20241102,8002,3227,1165,36902.93,2.28,1187633,3554772,123350,1110,3.47,0.9,86.63,2.21,63.78,10.38,0.3,33.25,Brand Awareness,0.46,0.0228,Low,26.06
871,20241102,8078,3159,1168,42018.95,4.09,1177788,3443962,46149,1121,1.34,2.43,70.37,2.68,287.31,12.2,0.91,37.48,Social Media,0.3,0.0409,High,18.77
952,20241103,8050,3068,1037,10753.89,4.92,673529,2049435,52465,624,2.56,1.19,78.18,1.42,763.22,5.25,0.2,17.23,Seasonal,0.11,0.0492,Very High,45.36
896,20241103,8056,3238,1178,47268.23,2.85,660491,3928480,45177,993,1.15,2.2,84.59,2.01,70.75,12.03,1.05,47.6,Brand Awareness,0.42,0.0285,Low,17.77
971,20241104,8020,3128,1188,2800.67,4.41,312912,934644,23926,325,2.56,1.36,72.68,0.58,1643.83,3.0,0.12,8.62,Seasonal,0.07,0.0441,,84.34
13,20241104,8068,3005,1052,13979.33,3.59,501982,1286311,27398,153,2.13,0.56,67.36,1.13,35.26,10.87,0.51,91.37,Digital,0.3,0.0359,Low,7.37
606,20241104,8074,3090,1161,8477.69,2.78,336990,1700443,13773,70,0.81,0.51,73.61,1.9,24.2,4.99,0.62,121.11,Seasonal,0.18,0.0278,Low,6.08
539,20241104,8077,3218,1191,25244.27,3.24,425571,2485954,74330,758,2.99,1.02,73.21,0.77,73.0,10.15,0.34,33.3,Seasonal,0.31,0.0324,Low,21.98
881,20241106,8029,3280,1182,8722.64,4.29,317494,821925,16931,348,2.06,2.06,76.57,1.86,354.9,10.61,0.52,25.07,Social Media,0.25,0.0429,High,30.55
960,20241106,8095,3236,1033,42545.43,3.99,1400906,3843421,31516,255,0.82,0.81,70.28,3.1,-4.13,11.07,1.35,166.84,Digital,0.28,0.0399,Negative,4.21
575,20241107,8004,3081,1118,3374.57,3.41,199203,675977,16291,374,2.41,2.3,86.1,1.01,2072.92,4.99,0.21,9.02,Seasonal Promotion,0.15,0.0341,,95.42
394,20241107,8040,3012,1054,24483.83,2.35,344912,2298845,68505,671,2.98,0.98,69.74,1.08,302.55,10.65,0.36,36.49,Seasonal,0.45,0.0235,High,19.11
476,20241108,8017,3139,1093,6507.91,4.1,469731,2005106,28271,212,1.41,0.75,71.33,2.24,459.35,3.25,0.23,30.7,Brand Awareness,0.08,0.041,High,23.24
602,20241108,8074,3170,1119,4988.71,4.35,202821,488178,16598,112,3.4,0.68,79.29,1.63,84.6,10.22,0.3,44.54,Digital,0.23,0.0435,Low,17.8
674,20241109,8091,3018,1119,20385.04,3.11,342638,2013193,47108,668,2.34,1.42,73.56,3.38,148.41,10.13,0.43,30.52,Seasonal,0.33,0.0311,Medium,24.1
357,20241110,8008,3015,1097,12837.82,4.94,371599,1312631,28352,623,2.16,2.2,64.35,0.81,554.24,9.78,0.45,20.61,Product Launch,0.2,0.0494,Very High,31.23
807,20241110,8058,3268,1179,19263.81,4.5,561597,1923614,33855,463,1.76,1.37,68.01,3.18,343.92,10.01,0.57,41.61,Product Launch,0.22,0.045,High,16.35
403,20241110,8087,3197,1037,17559.34,3.31,422074,1541381,38534,146,2.5,0.38,70.58,2.48,59.04,11.39,0.46,120.27,Social Media,0.34,0.0331,Low,5.87
582,20241111,8044,3226,1137,4124.16,3.21,93070,349975,7734,38,2.21,0.5,81.0,2.65,42.91,11.78,0.53,108.53,Brand Awareness,0.37,0.0321,Low,7.46
28,20241111,8046,3002,1046,5647.8,2.44,138674,617999,5129,95,0.83,1.87,88.42,2.89,188.15,9.14,1.1,59.45,Brand Awareness,0.37,0.0244,Medium,14.87
991,20241111,8078,3280,1059,31266.08,3.88,925435,3026802,93528,1664,3.09,1.78,65.82,2.51,227.14,10.33,0.33,18.79,Social Media,0.27,0.0388,High,35.03
490,20241112,8062,3007,1124,23590.82,3.37,518260,2158935,64768,1049,3.0,1.62,61.77,2.76,235.52,10.93,0.36,22.49,Seasonal,0.32,0.0337,High,27.47
144,20241113,8020,3009,1116,20731.23,3.88,856250,2075862,58954,831,2.84,1.41,75.44,1.37,470.11,9.99,0.35,24.95,Digital,0.26,0.0388,High,30.24
300,20241113,8079,3018,1081,38729.01,3.47,614047,3834330,101609,2062,2.65,2.03,71.87,1.95,370.88,10.1,0.38,18.78,Seasonal,0.29,0.0347,High,38.26
621,20241113,8079,3253,1092,47894.43,4.13,1616423,4747190,121053,532,2.55,0.44,75.13,2.95,56.56,10.09,0.4,90.03,Digital,0.24,0.0413,Low,8.35
976,20241113,8088,3248,1094,37403.56,4.39,1211708,3470293,72529,696,2.09,0.96,86.1,1.2,139.01,10.78,0.52,53.74,Product Launch,0.25,0.0439,Medium,16.02
379,20241114,8025,3300,1181,8422.59,3.93,256635,719846,10653,79,1.48,0.75,75.98,2.43,22.23,11.7,0.79,106.62,Social Media,0.3,0.0393,Low,7.13
549,20241114,8028,3244,1154,8978.9,2.64,215925,854850,23850,255,2.79,1.07,83.54,1.78,145.95,10.5,0.38,35.21,Brand Awareness,0.4,0.0264,Medium,23.73
664,20241114,8038,3159,1111,9038.45,5.01,299614,764340,25605,204,3.35,0.8,88.39,2.63,204.13,11.83,0.35,44.31,Digital,0.24,0.0501,High,19.95
754,20241114,8053,3232,1111,14056.76,4.91,480297,1298317,13502,106,1.04,0.79,78.27,0.69,31.47,10.83,1.04,132.61,Social Media,0.22,0.0491,Low,5.9
642,20241114,8055,3164,1094,22714.06,6.05,738956,2208876,39097,136,1.77,0.35,80.47,2.81,10.04,10.28,0.58,167.02,Social Media,0.17,0.0605,Low,4.82
687,20241114,8064,3002,1109,8788.18,3.22,198435,927637,11595,160,1.25,1.38,70.08,1.91,30.47,9.47,0.76,54.93,Seasonal,0.29,0.0322,Low,12.76
416,20241114,8065,3144,1015,4055.91,7.61,554891,1252497,17284,245,1.38,1.42,69.98,2.45,294.87,3.24,0.23,16.55,Social Media,0.04,0.0761,High,42.27
579,20241115,8013,3190,1090,9029.3,2.07,208640,815144,13938,86,1.71,0.62,90.73,3.31,-36.18,11.08,0.65,104.99,Brand Awareness,0.54,0.0207,Negative,8.64
64,20241116,8059,3021,1137,16712.62,4.57,496043,1830061,29646,349,1.62,1.18,68.12,1.48,158.66,9.13,0.56,47.89,Digital,0.2,0.0457,Medium,14.23
625,20241116,8068,3077,1131,4105.32,4.09,185654,818973,13021,98,1.59,0.76,62.4,2.64,362.03,5.01,0.32,41.89,Product Launch,0.12,0.0409,High,14.9
762,20241117,8068,3020,1175,43334.8,4.34,1902092,4708238,155371,1134,3.3,0.73,69.71,2.29,107.25,9.2,0.28,38.21,Social Media,0.21,0.0434,Medium,18.24
9,20241117,8075,3181,1153,15172.91,2.32,248076,1347166,32601,723,2.42,2.22,66.94,0.81,537.36,11.26,0.47,20.99,Brand Awareness,0.49,0.0232,Very High,31.9
697,20241118,8020,3084,1143,9308.91,3.81,497806,1847800,38064,449,2.06,1.18,70.55,2.86,773.55,5.04,0.24,20.73,Product Launch,0.13,0.0381,Very High,34.03
525,20241119,8032,3289,1188,2224.1,3.01,38147,210196,5759,140,2.74,2.44,81.78,3.37,817.24,10.58,0.39,15.89,Brand Awareness,0.35,0.0301,Very High,51.48
124,20241119,8062,3134,1076,5168.49,4.96,535967,1889075,22857,347,1.21,1.52,77.91,2.15,940.89,2.74,0.23,14.89,Product Launch,0.06,0.0496,Very High,52.31
179,20241119,8063,3169,1100,9492.31,2.88,199400,850425,6803,132,0.8,1.95,81.79,2.0,131.81,11.16,1.4,71.91,Product Launch,0.39,0.0288,Medium,11.37
901,20241120,8062,3188,1177,39218.82,4.61,1359895,3354174,110016,2046,3.28,1.86,73.05,1.47,427.15,11.69,0.36,19.17,Social Media,0.25,0.0461,High,38.11
246,20241120,8092,3251,1075,9473.45,2.09,255288,833709,17424,195,2.09,1.12,90.92,1.78,228.48,11.36,0.54,48.58,Brand Awareness,0.54,0.0209,High,18.71
992,20241121,8017,3101,1142,1859.45,2.68,91686,364241,10817,57,2.97,0.53,73.68,0.74,101.08,5.1,0.17,32.62,Brand Awareness,0.19,0.0268,Medium,22.59
181,20241121,8021,3228,1002,7146.98,4.82,298980,683149,10862,247,1.59,2.28,92.4,3.39,510.01,10.46,0.66,28.94,Social Media,0.22,0.0482,Very High,31.93
597,20241121,8041,3170,1006,15293.78,2.77,350567,1509781,32007,505,2.12,1.58,73.38,3.24,503.2,10.13,0.48,30.28,Product Launch,0.37,0.0277,Very High,24.23
790,20241121,8058,3090,1079,10450.83,5.66,973948,2179402,76061,1460,3.49,1.92,70.27,0.66,2638.8,4.8,0.14,7.16,Social Media,0.08,0.0566,,98.17
472,20241121,8086,3211,1033,36709.92,2.35,1019600,3657736,42795,599,1.17,1.4,70.83,1.91,102.09,10.04,0.86,61.29,Seasonal,0.43,0.0235,Medium,11.56
440,20241122,8074,3290,1069,4560.39,2.63,112808,446232,14948,318,3.35,2.13,73.61,1.0,856.06,10.22,0.31,14.34,Brand Awareness,0.39,0.0263,Very High,51.33
822,20241122,8083,3089,1117,3796.92,3.12,167382,830251,8717,161,1.05,1.85,83.45,3.23,369.04,4.57,0.44,23.58,Seasonal,0.15,0.0312,High,35.39
219,20241123,8022,3223,1101,22461.26,3.8,604190,2044304,70119,1079,3.43,1.54,75.47,2.57,225.12,10.99,0.32,20.82,Product Launch,0.29,0.038,High,36.25
102,20241123,8086,3198,1091,9898.5,2.38,223811,860964,11192,105,1.3,0.94,75.48,2.22,31.4,11.5,0.88,94.27,Seasonal,0.48,0.0238,Low,8.01
673,20241124,8011,3285,1182,7895.04,4.47,224676,654546,15840,224,2.42,1.42,78.66,2.58,59.15,12.06,0.5,35.25,Social Media,0.27,0.0447,Low,22.32
82,20241124,8016,3030,1166,14278.63,3.8,296578,1504560,18957,66,1.26,0.35,74.11,3.34,-30.45,9.49,0.75,216.34,Product Launch,0.25,0.038,Negative,3.43
623,20241124,8061,3037,1188,4222.41,5.54,249330,672073,20296,64,3.02,0.32,69.42,2.94,158.01,6.28,0.21,65.98,Digital,0.11,0.0554,Medium,10.52
780,20241124,8063,3147,1067,10794.2,4.38,722157,3694893,98653,1331,2.67,1.35,75.39,1.02,712.32,2.92,0.11,8.11,Seasonal,0.07,0.0438,Very High,92.96
940,20241125,8050,3158,1075,15120.37,2.71,314278,1307369,25755,200,1.97,0.78,67.87,2.37,107.42,11.57,0.59,75.6,Seasonal,0.43,0.0271,Medium,8.98
611,20241125,8063,3211,1174,50285.76,3.13,866348,4818506,79505,1327,1.65,1.67,80.17,2.04,305.29,10.44,0.63,37.89,Product Launch,0.33,0.0313,High,21.16
939,20241126,8048,3027,1177,16703.2,4.4,529941,1674050,53569,1237,3.2,2.31,72.11,0.98,291.1,9.98,0.31,13.5,Product Launch,0.23,0.044,High,53.4
127,20241126,8096,3031,1069,9426.69,5.37,451937,1111684,23456,368,2.11,1.57,80.91,3.36,175.22,8.48,0.4,25.62,Digital,0.16,0.0537,Medium,31.59
678,20241126,8099,3082,1191,7746.1,3.61,383491,1452993,32837,771,2.26,2.35,88.06,0.65,1467.17,5.33,0.24,10.05,Brand Awareness,0.15,0.0361,,87.65
854,20241127,8013,3089,1136,5918.49,5.27,350286,1241609,10429,257,0.84,2.47,73.73,1.77,365.52,4.77,0.57,23.03,Social Media,0.09,0.0527,High,32.02
913,20241127,8064,3004,1054,8201.79,4.39,218637,857552,13892,104,1.62,0.75,71.74,1.74,103.58,9.56,0.59,78.86,Digital,0.22,0.0439,Medium,9.1
758,20241128,8090,3132,1109,9079.17,5.48,904906,3116671,82903,1649,2.66,1.99,67.25,0.65,1030.23,2.91,0.11,5.51,Product Launch,0.05,0.0548,,122.14
22,20241128,8098,3112,1194,5118.56,4.38,277229,956793,19709,303,2.06,1.54,84.32,3.34,647.06,5.35,0.26,16.89,Product Launch,0.12,0.0438,Very High,49.91
568,20241129,8050,3277,1050,27656.07,3.21,665603,2323221,70625,444,3.04,0.63,73.65,2.19,213.45,11.9,0.39,62.29,Seasonal,0.37,0.0321,High,11.82
273,20241129,8060,3064,1166,16718.64,4.5,648369,3232910,35238,327,1.09,0.93,79.24,2.2,21.6,5.17,0.47,51.13,Seasonal,0.11,0.045,Low,15.5
644,20241129,8077,3073,1124,9258.63,6.2,705341,1964559,38308,815,1.95,2.13,77.84,2.07,909.25,4.71,0.24,11.36,Digital,0.08,0.062,Very High,68.52
308,20241130,8037,3190,1084,6121.74,4.5,153844,510546,15826,104,3.1,0.66,64.65,1.35,113.18,11.99,0.39,58.86,Digital,0.27,0.045,Medium,10.98
140,20241130,8070,3099,1021,13242.91,3.86,425338,2583212,80854,485,3.13,0.6,80.29,2.46,185.85,5.13,0.16,27.3,Brand Awareness,0.13,0.0386,Medium,29.4
648,20241201,8064,3151,1016,18698.35,2.83,466504,1604686,55522,682,3.46,1.23,84.5,2.27,147.05,11.65,0.34,27.42,Digital,0.41,0.0283,Medium,30.82
707,20241201,8068,3046,1020,34818.98,3.91,1156272,4001706,130455,1252,3.26,0.96,74.55,2.47,489.87,8.7,0.27,27.81,Digital,0.22,0.0391,High,26.81
730,20241202,8045,3153,1096,17638.2,3.77,588325,1495181,40369,310,2.7,0.77,81.5,1.36,50.52,11.8,0.44,56.9,Digital,0.31,0.0377,Low,14.32
