LogisticsID,DateKey,WarehouseID,RegionID,SupplierID,Transport_Cost,Lead_Time_Days,Delivery_Time_Accuracy,OnTime_Delivery_Rate,ShippingMethod,Distance_Km,Fuel_Cost,Shipment_Weight_Kg,Transport_Mode,Actual_OnTime,Cost_Per_Km,Cost_Efficiency,Speed,Urgent_Shipment,International,Delivery_Variance,Late_Delivery
713,20241112,5069,3113,7001.0,14273.27,2,96.42,98.84,Standard Ground,2382,5663.35,3992.61,Intermodal,1,5.99,0.1669,49.62,0,0,3.58,0
742,20241112,5091,3203,,8532.95,2,92.49,95.8,Standard Ground,2282,1884.36,760.37,Truck,1,3.74,0.2674,47.54,0,0,7.51,0
216,20241112,5093,3188,7058.0,9133.92,2,93.44,97.82,Standard Ground,2509,2435.65,728.16,Truck,1,3.64,0.2747,52.27,0,0,6.56,0
436,20241113,5049,3106,,26925.18,2,94.59,96.56,Standard Ground,2776,8077.53,7512.42,Intermodal,1,9.7,0.1031,57.83,0,0,5.41,0
695,20241113,5064,3300,,13287.22,3,96.85,97.09,Standard Ground,2705,3849.84,3516.63,Rail,1,4.91,0.2036,37.57,0,0,3.15,0
712,20241113,5067,3071,7056.0,13686.06,3,93.33,89.08,Standard Ground,2964,3731.21,1811.8,Truck,1,4.62,0.2166,41.17,0,0,6.67,0
180,20241113,5071,3128,7165.0,14318.83,3,95.24,96.4,Standard Ground,2689,5522.97,3797.16,Rail,1,5.32,0.1878,37.35,0,0,4.76,0
503,20241114,5014,3091,,56801.09,6,88.85,86.41,Sea Freight,2270,11873.05,23859.02,Ship,1,25.02,0.04,15.76,0,1,11.15,0
908,20241114,5039,3047,7055.0,15001.66,6,89.0,91.27,Sea Freight,2201,3025.87,5565.07,Ship,1,6.82,0.1467,15.28,0,1,11.0,0
707,20241115,5006,3091,,36148.26,6,90.67,90.71,Sea Freight,2172,11143.31,15408.67,Ship,1,16.64,0.0601,15.08,0,1,9.33,0
851,20241115,5008,3224,,31338.01,6,89.85,93.61,Sea Freight,2152,10926.48,13258.36,Ship,1,14.56,0.0687,14.94,0,1,10.15,0
970,20241115,5036,3236,,24993.08,7,87.58,89.51,Sea Freight,2798,5932.58,7658.95,Ship,1,8.93,0.112,16.65,0,1,12.42,0
470,20241116,5081,3238,7058.0,24470.64,2,91.67,90.22,Standard Ground,2781,5219.95,5952.19,Truck,0,8.8,0.1136,57.94,0,0,8.33,1
239,20241116,5088,3111,,10453.25,2,94.91,94.75,Standard Ground,2291,2665.52,3149.42,Rail,1,4.56,0.2192,47.73,0,0,5.09,0
125,20241117,5007,3216,7098.0,43333.54,6,88.44,85.49,Sea Freight,2388,15842.18,16810.37,Ship,1,18.15,0.0551,16.58,0,1,11.56,0
298,20241118,5058,3162,7010.0,19377.28,2,95.98,98.88,Standard Ground,2220,5420.59,7240.1,Rail,1,8.73,0.1146,46.25,0,0,4.02,0
565,20241118,5087,3203,7090.0,11611.35,2,94.05,93.3,Standard Ground,2220,2568.45,2396.55,Truck,1,5.23,0.1912,46.25,0,0,5.95,0
999,20241119,5034,3141,7096.0,15876.96,7,88.49,84.72,Sea Freight,2492,4810.22,5045.38,Ship,1,6.37,0.157,14.83,0,1,11.51,0
522,20241119,5036,3277,7144.0,40140.3,2,93.2,92.49,International Air,2488,12112.78,4831.18,Air,1,16.13,0.062,51.83,1,1,6.8,0
29,20241119,5044,3176,7050.0,7741.79,6,89.14,87.19,Sea Freight,2392,2186.47,1929.2,Ship,1,3.24,0.309,16.61,0,1,10.86,0
921,20241120,5008,3219,,27930.16,6,90.98,90.37,Sea Freight,2187,6845.7,11437.54,Ship,1,12.77,0.0783,15.19,0,1,9.02,0
899,20241120,5058,3037,,5795.05,6,89.03,88.96,Sea Freight,2245,1244.93,1281.92,Ship,0,2.58,0.3874,15.59,0,1,10.97,1
794,20241121,5024,3105,7012.0,21812.1,6,90.31,91.95,Sea Freight,2097,8473.17,9191.43,Ship,1,10.4,0.0961,14.56,0,1,9.69,0
782,20241121,5083,3099,7001.0,26124.85,2,96.16,95.97,Standard Ground,2204,8172.51,9685.94,Intermodal,1,11.85,0.0844,45.92,0,0,3.84,0
543,20241121,5087,3193,7069.0,10650.06,4,96.15,93.28,Standard Ground,2740,3096.78,2413.97,Rail,1,3.89,0.2573,28.54,0,0,3.85,0
348,20241121,5095,3154,,9208.09,3,94.26,91.04,Expedited,2424,3045.49,976.58,Truck,1,3.8,0.2632,33.67,0,0,5.74,0
53,20241122,5004,3078,,36630.82,7,89.45,90.0,Sea Freight,2773,9410.59,11928.28,Ship,1,13.21,0.0757,16.51,0,1,10.55,0
427,20241122,5051,3239,7065.0,19611.68,2,94.29,97.75,Standard Ground,2284,7206.18,5772.71,Truck,1,8.59,0.1165,47.58,0,0,5.71,0
95,20241122,5093,3031,,30963.08,2,94.71,96.05,International Air,2432,11246.05,1510.77,Air,1,12.73,0.0785,50.67,1,1,5.29,0
235,20241123,5043,3001,7145.0,22086.26,7,90.85,89.62,Sea Freight,2961,5014.7,6170.05,Ship,0,7.46,0.1341,17.62,0,1,9.15,1
753,20241123,5061,3057,7187.0,8406.86,4,97.19,97.27,Standard Ground,2686,1745.1,1637.85,Rail,1,3.13,0.3195,27.98,0,0,2.81,0
50,20241124,5068,3150,7177.0,22185.58,3,94.97,93.34,Standard Ground,2487,8132.23,7415.95,Rail,1,8.92,0.1121,34.54,0,0,5.03,0
147,20241125,5003,3055,,37241.32,6,87.65,89.68,Sea Freight,2499,11784.69,13646.76,Ship,1,14.9,0.0671,17.35,0,1,12.35,0
581,20241125,5013,3059,,41144.34,6,91.01,93.46,Sea Freight,2061,14171.36,18709.28,Ship,1,19.96,0.0501,14.31,0,1,8.99,0
158,20241125,5041,3130,7198.0,26397.65,7,88.95,87.99,Sea Freight,2431,9962.7,9652.76,Ship,1,10.86,0.0921,14.47,0,1,11.05,0
24,20241125,5041,3201,,6760.01,6,87.73,85.43,Sea Freight,2607,1408.2,1369.08,Ship,1,2.59,0.3857,18.1,0,1,12.27,0
177,20241126,5008,3154,7019.0,47007.62,6,88.27,90.41,Sea Freight,2135,17517.43,20685.25,Ship,1,22.02,0.0454,14.83,0,1,11.73,0
583,20241126,5014,3215,7195.0,46636.26,7,89.26,92.44,Sea Freight,2620,14114.7,16474.79,Ship,1,17.8,0.0562,15.6,0,1,10.74,0
10,20241126,5017,3077,7195.0,32833.66,6,88.71,85.26,Sea Freight,2622,8614.88,11347.96,Ship,1,12.52,0.0799,18.21,0,1,11.29,0
692,20241126,5024,3110,,22640.62,7,87.68,89.7,Sea Freight,2305,4970.63,8658.41,Ship,1,9.82,0.1018,13.72,0,1,12.32,0
208,20241127,5027,3079,7072.0,53664.0,3,93.58,95.03,International Air,2652,14617.21,8581.52,Air,1,20.24,0.0494,36.83,1,1,6.42,0
77,20241127,5053,3292,7173.0,19579.61,3,95.68,92.69,Standard Ground,2268,7051.03,6532.15,Intermodal,1,8.63,0.1158,31.5,0,0,4.32,0
250,20241127,5060,3064,7011.0,11100.65,3,94.6,93.45,Standard Ground,2377,3926.36,2495.72,Intermodal,1,4.67,0.2141,33.01,0,0,5.4,0
860,20241127,5082,3045,,22795.16,6,89.35,92.75,Sea Freight,2234,5060.3,9019.65,Ship,1,10.2,0.098,15.51,0,1,10.65,0
939,20241127,5094,3290,7189.0,11699.58,2,94.02,94.79,Standard Ground,2301,4100.26,2187.22,Truck,1,5.08,0.1967,47.94,0,0,5.98,0
245,20241128,5017,3023,,28353.63,3,92.44,88.15,Standard Ground,2303,11115.88,9306.12,Truck,1,12.31,0.0812,31.99,0,0,7.56,0
916,20241128,5036,3059,,9060.27,6,88.06,90.1,Sea Freight,2616,3598.37,2209.87,Ship,1,3.46,0.2887,18.17,0,1,11.94,0
364,20241128,5076,3214,7013.0,18878.88,2,95.37,96.64,Standard Ground,2044,3873.4,7216.0,Intermodal,1,9.24,0.1083,42.58,0,0,4.63,0
326,20241128,5080,3293,,9716.51,3,96.34,94.13,Standard Ground,2581,2288.2,2257.87,Rail,1,3.76,0.2656,35.85,0,0,3.66,0
597,20241201,5006,3212,,21813.71,6,88.81,90.46,Sea Freight,1968,7345.37,9849.85,Ship,1,11.08,0.0902,13.67,0,1,11.19,0
844,20241201,5074,3154,,27983.37,2,94.28,92.62,Standard Ground,2660,7903.82,7629.14,Truck,1,10.52,0.0951,55.42,0,0,5.72,0
777,20241202,5001,3107,7060.0,21603.3,7,91.19,86.68,Sea Freight,2050,5609.44,9302.57,Ship,1,10.54,0.0949,12.2,0,1,8.81,0
678,20241202,5002,3125,,20853.53,6,90.06,92.53,Sea Freight,2304,4999.99,7789.18,Ship,1,9.05,0.1105,16.0,0,1,9.94,0
371,20241202,5002,3215,,56624.76,6,90.19,89.1,Sea Freight,2721,20625.37,19574.57,Ship,1,20.81,0.0481,18.9,0,1,9.81,0
800,20241202,5065,3137,,48541.68,2,94.83,95.67,Expedited,2776,10577.93,8388.97,Air,1,17.49,0.0572,57.83,0,0,5.17,0
779,20241202,5071,3149,,16154.27,2,95.67,100.0,Standard Ground,2107,5856.01,6287.2,Rail,1,7.67,0.1304,43.9,0,0,4.33,0
481,20241202,5075,3021,7200.0,12478.4,7,89.54,89.27,Sea Freight,2613,4450.87,3493.15,Ship,1,4.78,0.2094,15.55,0,1,10.46,0
778,20241202,5089,3123,,8214.47,2,93.14,97.5,Standard Ground,2325,2936.2,1460.16,Intermodal,1,3.53,0.283,48.44,0,0,6.86,0
38,20241203,5021,3257,7187.0,23228.18,6,88.04,86.2,Sea Freight,2106,6035.37,9766.36,Ship,1,11.03,0.0907,14.62,0,1,11.96,0
518,20241203,5062,3095,,24118.62,2,93.34,94.63,Standard Ground,2496,8709.49,6870.86,Truck,1,9.66,0.1035,52.0,0,0,6.66,0
785,20241204,5041,3183,7009.0,24266.16,7,87.83,87.74,Sea Freight,2690,6160.01,7761.58,Ship,1,9.02,0.1109,16.01,0,1,12.17,0
332,20241204,5077,3128,,24714.53,3,95.61,91.74,Standard Ground,2143,5480.42,8673.47,Truck,1,11.53,0.0867,29.76,0,0,4.39,0
186,20241205,5033,3284,,19205.52,6,89.81,93.14,Sea Freight,1964,5108.96,8530.72,Ship,1,9.78,0.1023,13.64,0,1,10.19,0
563,20241205,5057,3179,7047.0,26082.6,4,93.58,91.1,Standard Ground,2613,5956.0,8565.89,Rail,0,9.98,0.1002,27.22,0,0,6.42,1
12,20241205,5067,3007,,5552.94,7,88.9,91.61,Sea Freight,2282,1225.6,1257.1,Ship,0,2.43,0.411,13.58,0,1,11.1,1
369,20241205,5093,3014,7175.0,39180.55,3,94.85,96.41,International Air,2757,9297.4,3181.54,Air,0,14.21,0.0704,38.29,1,1,5.15,1
303,20241206,5006,3259,,54385.68,6,90.83,87.33,Sea Freight,2605,19767.35,19628.56,Ship,1,20.88,0.0479,18.09,0,1,9.17,0
222,20241206,5056,3013,7027.0,17334.05,7,90.0,85.92,Sea Freight,2471,5782.69,5672.88,Ship,1,7.01,0.1426,14.71,0,1,10.0,0
171,20241206,5061,3115,,24584.65,2,94.48,97.01,Standard Ground,2098,5539.41,9714.59,Intermodal,1,11.72,0.0853,43.71,0,0,5.52,0
155,20241206,5088,3227,7128.0,12831.93,2,95.4,99.84,Standard Ground,2601,3373.95,2782.56,Intermodal,1,4.93,0.2027,54.19,0,0,4.6,0
867,20241207,5084,3231,7124.0,13601.78,2,95.18,97.88,Standard Ground,2498,3556.02,2560.13,Truck,1,5.45,0.1837,52.04,0,0,4.82,0
993,20241208,5016,3017,7172.0,42295.0,2,95.69,94.96,Standard Ground,2188,11896.83,16469.19,Truck,1,19.33,0.0517,45.58,0,0,4.31,0
941,20241208,5043,3194,7082.0,27081.48,2,93.51,88.93,International Air,2132,9340.43,1243.38,Air,1,12.7,0.0787,44.42,1,1,6.49,0
273,20241209,5029,3128,,39282.63,2,94.93,99.45,International Air,2020,10365.71,8316.64,Air,1,19.45,0.0514,42.08,1,1,5.07,0
190,20241209,5063,3129,7121.0,8500.67,3,94.96,90.46,Standard Ground,2109,1983.7,1206.0,Truck,1,4.03,0.2481,29.29,0,0,5.04,0
914,20241209,5085,3002,7126.0,12788.76,7,89.11,88.01,Sea Freight,2454,5048.96,3873.88,Ship,1,5.21,0.1919,14.61,0,1,10.89,0
325,20241210,5032,3167,,46648.2,2,94.8,96.68,International Air,2511,13493.78,7396.3,Air,1,18.58,0.0538,52.31,1,1,5.2,0
448,20241211,5004,3018,7198.0,76040.34,3,95.53,91.25,Standard Ground,2818,15552.52,24830.39,Intermodal,1,26.98,0.0371,39.14,0,0,4.47,0
432,20241211,5039,3257,,9340.2,6,90.11,87.34,Sea Freight,1901,2627.58,3573.68,Ship,1,4.91,0.2035,13.2,0,1,9.89,0
507,20241211,5078,3212,,15543.86,2,95.4,93.78,Standard Ground,2017,5980.95,5532.14,Intermodal,1,7.71,0.1298,42.02,0,0,4.6,0
223,20241212,5024,3082,,22929.56,7,89.01,85.32,Sea Freight,2919,8463.64,6567.73,Ship,1,7.86,0.1273,17.38,0,1,10.99,0
445,20241212,5052,3080,,16976.48,2,94.06,94.98,Standard Ground,2406,3397.97,4953.92,Intermodal,1,7.06,0.1417,50.12,0,0,5.94,0
759,20241212,5079,3090,,12413.93,3,94.84,93.04,Standard Ground,2708,2535.22,3068.76,Rail,1,4.58,0.2181,37.61,0,0,5.16,0
879,20241213,5037,3136,,19862.35,6,88.47,87.47,Sea Freight,2126,5519.54,8071.57,Ship,0,9.34,0.107,14.76,0,1,11.53,1
218,20241215,5010,3273,,31293.39,7,90.61,94.28,Sea Freight,2575,9402.03,10920.67,Ship,1,12.15,0.0823,15.33,0,1,9.39,0
951,20241215,5071,3113,7131.0,13287.65,2,94.8,98.03,Standard Ground,2385,4446.44,2679.94,Truck,1,5.57,0.1795,49.69,0,0,5.2,0
212,20241215,5078,3041,,22358.03,6,89.08,91.93,Sea Freight,2149,5845.74,9149.41,Ship,1,10.4,0.0961,14.92,0,1,10.92,0
741,20241216,5010,3204,7184.0,38906.65,7,88.5,90.02,Sea Freight,2053,11239.02,17700.53,Ship,1,18.95,0.0528,12.22,0,1,11.5,0
331,20241217,5012,3007,,28922.71,3,94.58,93.08,Standard Ground,2400,8196.89,10078.54,Intermodal,1,12.05,0.083,33.33,0,0,5.42,0
484,20241217,5021,3271,,25573.04,6,89.86,88.39,Sea Freight,2276,9136.44,9966.18,Ship,1,11.24,0.089,15.81,0,1,10.14,0
729,20241217,5046,3276,7040.0,25658.33,3,96.86,97.45,Standard Ground,2663,6541.65,8241.04,Rail,1,9.64,0.1038,36.99,0,0,3.14,0
397,20241217,5054,3064,7022.0,12097.52,2,95.2,97.79,Standard Ground,2761,4286.36,1542.83,Truck,1,4.38,0.2282,57.52,0,0,4.8,0
509,20241217,5069,3010,7141.0,12115.9,7,88.52,86.61,Sea Freight,3014,3965.52,2829.9,Ship,1,4.02,0.2488,17.94,0,1,11.48,0
724,20241217,5088,3293,7071.0,6490.05,3,95.09,98.76,Standard Ground,2432,1310.55,1281.39,Rail,1,2.67,0.3747,33.78,0,0,4.91,0
611,20241218,5049,3076,7169.0,33107.7,1,96.58,93.39,Expedited,2937,10904.64,2529.77,Air,1,11.27,0.0887,122.38,0,0,3.42,0
960,20241218,5076,3036,,7133.15,6,87.76,86.96,Sea Freight,2256,2431.94,1908.48,Ship,1,3.16,0.3163,15.67,0,1,12.24,0
871,20241218,5084,3090,7006.0,32721.72,3,95.29,96.49,Standard Ground,2949,11068.36,9122.11,Intermodal,1,11.1,0.0901,40.96,0,0,4.71,0
455,20241219,5018,3142,,42677.18,6,90.35,94.29,Sea Freight,2130,12330.63,18710.7,Ship,0,20.04,0.0499,14.79,0,1,9.65,1
276,20241219,5041,3109,7003.0,10942.07,6,88.82,85.97,Sea Freight,2596,4191.73,3011.46,Ship,1,4.21,0.2372,18.03,0,1,11.18,0
824,20241220,5037,3101,,10701.41,6,89.63,89.02,Sea Freight,2421,3948.06,3198.26,Ship,1,4.42,0.2262,16.81,0,1,10.37,0
106,20241220,5046,3156,,31389.64,2,94.35,90.14,Standard Ground,2847,8855.51,8219.87,Truck,1,11.03,0.0907,59.31,0,0,5.65,0
478,20241220,5048,3126,7136.0,29800.42,2,94.47,91.6,Standard Ground,2384,6280.77,9445.59,Truck,1,12.5,0.08,49.67,0,0,5.53,0
412,20241220,5077,3285,7180.0,15049.25,2,94.8,92.05,Standard Ground,2421,5567.68,3411.66,Truck,1,6.22,0.1609,50.44,0,0,5.2,0
159,20241222,5027,3048,,21448.63,7,88.71,89.06,Sea Freight,2978,5062.34,6032.54,Ship,1,7.2,0.1388,17.73,0,1,11.29,0
359,20241222,5067,3120,7042.0,24359.1,2,95.37,92.64,Expedited,2117,5223.8,8443.18,Truck,1,11.51,0.0869,44.1,0,0,4.63,0
967,20241222,5085,3117,,23550.24,2,93.06,89.2,Standard Ground,2383,6951.98,7635.52,Intermodal,0,9.88,0.1012,49.65,0,0,6.94,1
911,20241223,5009,3126,,12770.08,6,88.74,92.85,Sea Freight,1985,3972.74,5083.02,Ship,1,6.43,0.1554,13.78,0,1,11.26,0
862,20241224,5016,3195,,37684.51,7,89.83,89.22,Sea Freight,2443,9554.82,14233.87,Ship,1,15.43,0.0648,14.54,0,1,10.17,0
570,20241225,5065,3263,,28404.3,3,97.01,98.93,Standard Ground,2754,8603.37,8871.94,Rail,1,10.31,0.097,38.25,0,0,2.99,0
48,20241225,5094,3290,7177.0,9188.97,2,95.15,92.14,Standard Ground,2020,3315.99,2431.37,Intermodal,1,4.55,0.2198,42.08,0,0,4.85,0
16,20241226,5049,3248,,15957.69,2,95.47,99.56,Standard Ground,2184,5668.06,5764.89,Rail,1,7.31,0.1369,45.5,0,0,4.53,0
150,20241226,5055,3300,,15502.53,2,91.98,87.65,Standard Ground,2737,3537.27,2709.37,Truck,1,5.66,0.1766,57.02,0,0,8.02,0
932,20241226,5059,3287,7196.0,21277.79,3,95.93,97.96,Standard Ground,2508,6939.24,7056.55,Rail,1,8.48,0.1179,34.83,0,0,4.07,0
947,20241226,5092,3040,,14764.4,7,88.89,92.24,Sea Freight,2805,3317.2,3998.54,Ship,0,5.26,0.19,16.7,0,1,11.11,1
42,20241226,5096,3142,,14448.03,2,94.96,93.13,Standard Ground,2276,5560.71,4340.99,Intermodal,1,6.35,0.1575,47.42,0,0,5.04,0
191,20241227,5022,3217,7200.0,16617.19,6,88.25,87.73,Sea Freight,2543,4817.53,5296.01,Ship,1,6.53,0.153,17.66,0,1,11.75,0
3,20241227,5043,3243,,12182.94,6,88.28,87.79,Sea Freight,2165,2538.61,4362.61,Ship,0,5.63,0.1777,15.03,0,1,11.72,1
903,20241228,5068,3018,,21393.91,6,90.22,86.39,Sea Freight,2556,5381.08,7170.43,Ship,1,8.37,0.1195,17.75,0,1,9.78,0
173,20241228,5094,3275,7158.0,15795.68,2,95.86,97.03,Standard Ground,2637,3938.29,3856.11,Intermodal,1,5.99,0.1669,54.94,0,0,4.14,0
56,20241229,5033,3180,,9185.57,6,89.16,92.16,Sea Freight,2705,3326.51,2202.52,Ship,1,3.4,0.2945,18.78,0,1,10.84,0
609,20241229,5055,3085,7002.0,11985.28,2,96.69,100.0,Standard Ground,2368,3459.86,2914.9,Intermodal,1,5.06,0.1976,49.33,0,0,3.31,0
912,20241229,5067,3172,,27656.15,3,95.33,98.35,Standard Ground,2492,8834.97,9584.94,Rail,1,11.1,0.0901,34.61,0,0,4.67,0
662,20241229,5080,3074,7153.0,12916.72,3,94.66,92.48,Standard Ground,2208,4258.19,3849.97,Intermodal,1,5.85,0.1709,30.67,0,0,5.34,0
408,20241229,5093,3219,7179.0,12905.98,2,93.13,95.27,Standard Ground,2826,3270.69,1568.55,Truck,1,4.57,0.219,58.88,0,0,6.87,0
639,20241230,5070,3230,,13990.77,3,97.5,93.73,Standard Ground,2222,4044.4,4778.58,Rail,1,6.3,0.1588,30.86,0,0,2.5,0
711,20241231,5027,3186,,14889.82,6,88.01,85.31,Sea Freight,2030,3654.79,6143.17,Ship,0,7.33,0.1363,14.1,0,1,11.99,1
320,20241231,5043,3089,,13967.85,6,87.67,88.06,Sea Freight,2790,3608.39,3733.7,Ship,1,5.01,0.1997,19.38,0,1,12.33,0
471,20241231,5071,3219,,22252.02,2,93.89,97.37,Standard Ground,2417,7294.42,6335.93,Truck,1,9.21,0.1086,50.35,0,0,6.11,0
447,20241231,5084,3287,,25589.02,2,95.07,96.22,Standard Ground,2377,8106.31,7924.56,Truck,1,10.77,0.0929,49.52,0,0,4.93,0
