RetailID,DateKey,StoreID,ProductID,SKU_Availability_Pct,OOS_Rate_Pct,Cooler_Functional_Pct,Planogram_Compliance_Pct,Shelf_Share_Pct,Product_Placement,Price_Compliance,Promotion_Execution,Store_Audit_Score
1008,20240223,9061,1155,95.42,4.41,99.9,94.7,15.87,Top Shelf,1,0,86.0
1009,20241009,9708,1107,94.56,4.54,97.42,94.65,17.25,Eye Level,0,1,87.0
1010,20241229,9043,1039,98.54,2.16,99.9,94.77,17.29,Bottom Shelf,1,0,87.0
1011,20240428,9369,1189,93.39,7.08,97.57,92.23,11.1,Checkout,1,1,87.0
1012,20240520,9861,1184,95.13,5.19,97.97,95.7,17.56,Checkout,1,1,89.0
1013,20240514,9223,1193,94.9,5.22,97.15,94.79,13.63,Top Shelf,1,1,88.0
1014,20241004,9245,1001,97.3,3.13,99.72,89.07,15.2,Bottom Shelf,1,1,88.0
1015,20240905,9845,1107,93.46,5.55,98.55,93.76,17.64,Bottom Shelf,1,1,88.0
1016,20241011,9821,1110,95.66,3.81,99.9,95.11,15.02,Eye Level,1,1,89.0
1017,20240724,9874,1116,94.42,3.58,99.15,92.79,17.68,Waist Level,1,1,88.0
1018,20240902,9073,1195,94.8,4.8,98.15,93.84,12.68,Waist Level,1,1,88.0
1019,20240831,9517,1113,95.26,4.96,97.05,91.26,13.19,Bottom Shelf,1,1,87.0
1020,20240110,9585,1172,97.35,4.39,99.17,92.15,16.28,Top Shelf,1,1,89.0
1021,20240317,9419,1198,92.67,7.47,96.87,91.84,17.55,Bottom Shelf,1,1,87.0
1022,20240727,9944,1171,97.36,2.42,99.09,95.85,7.47,Bottom Shelf,0,1,88.0
1023,20240108,9916,1108,96.12,2.96,98.88,98.95,14.53,Checkout,1,1,90.0
1024,20240630,9704,1151,96.26,4.66,99.11,93.32,13.83,Top Shelf,1,1,88.0
1025,20240220,9452,1083,97.78,1.75,99.9,98.73,12.32,Waist Level,1,1,90.0
1026,20241009,9080,1185,96.48,2.53,99.9,99.3,17.7,Top Shelf,1,1,91.0
1027,20240130,9414,1034,96.92,2.5,99.9,93.98,16.31,Eye Level,1,1,89.0
1028,20240710,9717,1047,96.52,3.69,98.73,91.67,23.01,Waist Level,0,1,88.0
1029,20240229,9547,1076,97.23,4.22,99.9,93.51,11.94,Top Shelf,1,1,89.0
1030,20241101,9016,1010,98.58,0.15,99.9,97.43,15.96,Waist Level,1,1,91.0
1031,20240402,9631,1174,99.63,2.88,99.9,97.92,17.43,Eye Level,1,1,91.0
1032,20241206,9541,1191,94.66,4.65,98.52,95.03,13.81,Waist Level,1,1,88.0
1033,20240310,9528,1076,99.06,1.59,99.58,94.04,18.55,Bottom Shelf,1,1,90.0
1034,20240913,9548,1116,94.45,4.34,96.78,95.15,19.47,Top Shelf,1,1,88.0
1035,20241102,9011,1058,97.92,1.15,99.9,95.62,14.7,Bottom Shelf,1,1,90.0
1036,20240811,9771,1001,99.9,1.05,99.9,97.18,14.18,Top Shelf,1,0,88.0
1037,20241122,9111,1108,95.35,4.72,99.09,96.22,16.62,Bottom Shelf,1,1,89.0
1038,20240617,9125,1098,94.97,5.71,98.33,89.68,8.97,Checkout,1,1,86.0
1039,20240112,9862,1139,98.31,1.88,99.9,99.14,17.04,Checkout,1,1,91.0
1040,20240802,9128,1175,96.58,2.85,98.28,96.0,13.88,Checkout,1,1,89.0
1041,20240722,9304,1128,96.72,3.02,98.66,92.7,14.77,Top Shelf,1,1,88.0
1042,20240718,9840,1179,99.9,0.1,99.9,99.8,18.89,Bottom Shelf,1,1,92.0
1043,20240929,9995,1031,98.7,2.02,99.9,91.99,16.91,Top Shelf,1,1,89.0
1044,20241110,9906,1074,99.9,0.1,99.9,97.07,16.75,Top Shelf,1,1,91.0
1045,20240612,9745,1141,92.57,5.73,98.65,92.82,14.89,Waist Level,1,1,87.0
1046,20240919,9879,1195,92.48,8.36,95.15,89.47,12.74,Waist Level,1,1,85.0
1047,20240124,9268,1143,93.94,5.17,99.37,94.48,9.62,Checkout,1,1,88.0
1048,20240106,9174,1081,97.79,4.21,97.83,94.77,21.34,Top Shelf,1,1,90.0
1049,20240313,9237,1092,94.14,3.93,97.56,92.76,15.37,Checkout,1,1,87.0
1050,20240503,9358,1156,94.54,5.04,98.25,92.6,10.35,Bottom Shelf,1,1,87.0
1051,20241024,9053,1157,96.16,3.58,99.48,95.13,13.27,Top Shelf,1,1,89.0
1052,20241224,9330,1002,99.9,0.1,99.9,97.95,14.0,Top Shelf,1,1,91.0
1053,20240802,9665,1019,96.24,2.47,99.9,91.72,18.63,Eye Level,1,1,89.0
1054,20240215,9875,1001,99.17,3.48,99.9,90.37,9.16,Checkout,1,1,88.0
1055,20241204,9074,1150,95.02,5.93,98.91,93.88,22.8,Checkout,1,1,89.0
1056,20240320,9699,1194,91.65,7.42,97.09,90.01,14.34,Top Shelf,1,1,86.0
1057,20241227,9913,1068,98.69,1.82,99.9,94.62,9.66,Bottom Shelf,1,0,86.0
1058,20240131,9271,1170,96.12,1.23,98.91,96.79,15.69,Top Shelf,1,1,89.0
1059,20240701,9160,1157,97.9,2.7,99.9,99.11,12.41,Waist Level,1,1,90.0
1060,20240901,9799,1179,94.73,4.89,98.37,92.6,12.16,Waist Level,1,1,87.0
1061,20240111,9337,1108,95.48,4.4,98.2,92.32,16.63,Bottom Shelf,1,0,85.0
1062,20240728,9010,1073,99.9,0.1,99.9,98.69,13.21,Eye Level,1,1,91.0
1063,20240213,9528,1091,97.94,3.8,97.96,93.52,14.29,Checkout,1,1,89.0
1064,20240507,9700,1079,99.14,0.44,99.9,99.69,14.77,Eye Level,1,1,91.0
1065,20240820,9616,1184,97.91,4.23,99.9,97.28,13.66,Checkout,1,1,90.0
1066,20241111,9049,1188,92.98,7.43,97.16,91.16,15.56,Waist Level,1,1,87.0
1067,20240805,9842,1166,99.9,1.25,99.9,98.0,16.55,Bottom Shelf,1,1,91.0
1068,20241031,9612,1146,96.27,3.46,99.9,97.58,15.21,Checkout,1,1,90.0
1069,20240208,9607,1016,97.55,3.69,98.58,92.79,18.61,Bottom Shelf,1,1,89.0
1070,20240726,9539,1098,95.67,6.22,97.12,89.96,17.09,Checkout,1,1,87.0
1071,20240904,9107,1114,95.26,4.3,98.35,91.24,12.05,Top Shelf,1,1,87.0
1072,20240315,9530,1151,96.75,2.4,99.9,98.17,13.93,Top Shelf,1,1,90.0
1073,20240422,9070,1100,99.9,0.74,99.9,99.23,14.9,Checkout,1,1,91.0
1074,20240424,9985,1124,95.16,4.82,98.9,91.49,14.53,Top Shelf,1,1,88.0
1075,20241231,9878,1144,95.37,4.59,99.9,94.81,17.45,Eye Level,1,1,89.0
1076,20240602,9513,1186,95.55,5.85,98.56,94.55,17.58,Bottom Shelf,1,1,89.0
1077,20240828,9344,1068,97.52,2.94,99.9,92.5,13.91,Waist Level,1,1,89.0
1078,20240116,9308,1040,98.16,2.67,99.9,93.52,12.82,Top Shelf,1,1,89.0
1079,20240807,9436,1064,99.5,1.22,99.9,99.52,11.69,Top Shelf,1,1,91.0
1080,20240923,9271,1020,99.28,1.69,99.9,95.65,13.95,Top Shelf,1,1,90.0
1081,20240903,9481,1075,98.62,1.83,99.76,96.16,16.46,Top Shelf,1,1,90.0
1082,20240101,9836,1010,97.91,0.94,99.9,96.14,12.7,Waist Level,1,1,90.0
1083,20240625,9064,1096,95.78,3.42,99.75,91.2,13.96,Top Shelf,1,1,88.0
1084,20240115,9869,1101,92.49,6.37,96.68,89.49,12.22,Waist Level,1,1,86.0
1085,20240416,9909,1164,94.26,4.3,99.09,90.68,17.17,Waist Level,1,1,87.0
1086,20240430,9768,1168,96.01,2.82,98.68,93.25,18.24,Checkout,0,1,88.0
1087,20240511,9747,1026,98.85,2.59,99.16,90.81,16.25,Bottom Shelf,1,0,86.0
1088,20240610,9645,1136,96.37,4.91,96.97,91.5,18.06,Waist Level,1,1,88.0
1089,20241117,9400,1014,99.9,0.1,99.9,98.46,12.13,Checkout,1,1,91.0
1090,20241012,9301,1171,98.32,0.99,99.9,96.09,14.67,Bottom Shelf,1,1,90.0
1091,20241120,9546,1157,96.98,2.56,99.9,97.45,10.75,Waist Level,1,1,90.0
1092,20241006,9955,1009,99.22,3.03,99.9,94.12,16.85,Top Shelf,1,1,90.0
1093,20240531,9176,1133,96.94,0.93,99.9,97.12,19.89,Checkout,1,1,90.0
1094,20240929,9239,1027,96.02,3.79,99.9,93.64,15.7,Bottom Shelf,1,1,89.0
1095,20240817,9841,1058,99.69,1.5,99.9,94.64,16.1,Eye Level,1,1,90.0
1096,20240227,9914,1147,94.92,4.84,99.81,93.34,13.24,Checkout,1,1,88.0
1097,20240329,9699,1043,95.51,5.08,97.1,90.79,17.17,Eye Level,1,0,84.0
1098,20240627,9936,1070,99.9,0.86,99.9,97.09,12.65,Eye Level,1,1,90.0
1099,20240205,9112,1067,97.94,0.46,99.9,98.25,18.21,Bottom Shelf,1,1,91.0
1100,20240319,9765,1035,97.94,3.6,99.81,90.76,14.06,Top Shelf,1,0,85.0
1101,20241120,9447,1042,95.68,3.72,98.42,93.91,16.08,Eye Level,1,1,88.0
1102,20240522,9875,1146,92.42,6.72,99.16,93.13,14.42,Checkout,1,1,87.0
1103,20240906,9534,1173,94.82,3.33,99.53,93.99,14.81,Eye Level,1,1,88.0
1104,20240424,9207,1154,94.35,5.85,98.99,93.57,9.62,Bottom Shelf,1,1,87.0
1105,20240919,9450,1099,98.53,0.84,99.9,98.58,15.11,Waist Level,1,1,91.0
1106,20240215,9721,1084,96.38,2.34,99.49,94.56,17.36,Bottom Shelf,1,1,89.0
1107,20240908,9709,1018,97.34,3.32,99.14,91.82,14.91,Top Shelf,1,1,88.0
1108,20241120,9713,1142,95.38,4.87,98.94,94.0,11.73,Eye Level,1,1,88.0
1109,20240408,9721,1126,97.93,3.46,99.18,95.5,18.13,Bottom Shelf,1,1,90.0
1110,20240916,9391,1088,96.22,2.94,99.9,95.54,11.37,Eye Level,1,1,89.0
1111,20241018,9498,1100,94.55,3.36,98.28,95.29,12.86,Waist Level,1,1,88.0
1112,20241017,9336,1073,97.03,0.29,99.9,97.66,21.41,Top Shelf,1,1,91.0
1113,20240629,9372,1014,99.9,0.1,99.9,96.27,15.73,Checkout,1,1,91.0
1114,20240618,9402,1078,96.88,2.12,99.9,96.63,22.18,Checkout,1,1,90.0
1115,20240312,9818,1001,98.96,1.57,99.9,94.35,11.45,Checkout,1,1,89.0
1116,20240621,9990,1050,99.9,0.35,99.9,97.42,13.91,Waist Level,1,1,91.0
1117,20240406,9616,1042,98.68,0.74,99.9,97.85,15.37,Waist Level,1,1,91.0
1118,20240726,9984,1046,97.04,3.0,99.23,93.91,15.17,Waist Level,1,1,89.0
1119,20241223,9519,1096,93.11,5.25,97.97,92.89,15.65,Checkout,1,1,87.0
1120,20241015,9914,1163,94.81,3.04,99.02,93.84,17.22,Top Shelf,1,1,88.0
1121,20240322,9451,1179,97.02,2.09,99.9,94.7,15.71,Waist Level,1,1,89.0
1122,20240715,9737,1032,97.95,2.95,99.49,93.32,16.32,Waist Level,1,1,89.0
1123,20240607,9228,1128,95.37,2.28,97.46,93.63,11.31,Eye Level,1,1,88.0
1124,20240919,9411,1145,94.43,3.77,99.21,95.73,20.09,Top Shelf,0,1,88.0
1125,20240613,9669,1079,95.69,4.56,97.12,91.72,11.57,Top Shelf,1,1,87.0
1126,20241015,9916,1063,97.71,0.94,99.9,99.05,12.0,Top Shelf,1,1,90.0
1127,20240220,9267,1129,95.03,3.88,95.79,92.36,17.24,Waist Level,1,1,87.0
1128,20240626,9052,1052,98.44,1.56,99.9,96.54,18.28,Eye Level,1,1,90.0
1129,20240421,9743,1098,97.93,1.62,99.9,94.81,15.7,Top Shelf,1,1,90.0
1130,20240730,9195,1144,93.75,6.0,98.66,92.45,12.63,Waist Level,1,1,87.0
1131,20240425,9375,1110,92.99,5.79,97.31,93.07,16.45,Bottom Shelf,1,1,87.0
1132,20240207,9645,1014,97.6,3.55,99.9,93.23,11.72,Eye Level,1,1,89.0
1133,20240715,9996,1042,97.9,1.65,99.9,98.2,12.37,Eye Level,1,1,90.0
1134,20240222,9027,1167,96.76,3.92,98.05,92.08,19.66,Eye Level,1,1,89.0
1135,20240528,9892,1078,98.54,0.82,99.9,96.96,12.12,Top Shelf,1,1,90.0
1136,20240603,9258,1113,94.74,4.24,97.86,93.59,11.45,Eye Level,0,0,84.0
1137,20240321,9492,1081,96.8,2.37,99.9,97.44,16.05,Bottom Shelf,1,1,90.0
1138,20240330,9137,1132,97.58,3.49,98.78,92.45,14.08,Checkout,1,1,89.0
1139,20240112,9129,1138,94.96,5.16,98.13,91.49,14.52,Waist Level,1,1,87.0
1140,20240713,9549,1176,96.51,3.81,96.73,91.21,16.1,Waist Level,1,0,85.0
1141,20240731,9390,1025,99.9,0.1,99.9,97.55,13.85,Bottom Shelf,1,1,91.0
1142,20240430,9060,1120,97.5,1.67,99.9,99.9,10.34,Eye Level,1,1,90.0
1143,20241105,9953,1064,98.89,1.25,99.9,95.23,20.48,Waist Level,1,1,91.0
1144,20240827,9792,1141,96.24,3.69,99.9,94.91,15.84,Eye Level,1,1,89.0
1145,20240106,9354,1122,97.56,2.35,99.6,94.74,12.48,Waist Level,1,1,89.0
1146,20240622,9801,1186,97.98,4.73,99.63,97.5,13.03,Waist Level,1,1,90.0
1147,20240730,9872,1176,99.49,1.95,99.9,95.84,13.2,Top Shelf,1,1,90.0
1148,20240102,9891,1050,96.58,1.82,99.9,95.24,11.02,Top Shelf,1,1,89.0
1149,20241231,9463,1183,93.94,4.66,99.09,94.31,18.98,Eye Level,1,1,88.0
1150,20240305,9483,1127,96.25,2.58,99.9,94.8,10.77,Checkout,1,1,89.0
1151,20241103,9374,1161,97.9,2.73,99.85,93.78,17.97,Top Shelf,0,1,89.0
1152,20240412,9882,1013,98.5,0.78,99.9,96.56,12.9,Checkout,1,1,90.0
1153,20241104,9889,1107,94.3,7.02,96.71,90.83,13.93,Top Shelf,1,1,87.0
1154,20240523,9582,1011,97.01,1.08,99.9,94.86,17.52,Checkout,1,1,90.0
1155,20240601,9191,1144,96.18,3.13,99.9,96.66,16.06,Waist Level,1,1,90.0
1156,20240611,9461,1144,95.06,4.51,99.9,95.18,15.53,Bottom Shelf,1,0,86.0
1157,20240616,9401,1053,99.9,0.93,99.9,97.81,19.99,Bottom Shelf,1,1,91.0
1158,20240315,9096,1157,95.8,4.38,99.9,98.5,11.94,Bottom Shelf,1,1,90.0
1159,20240216,9165,1143,94.75,7.15,99.84,90.5,11.22,Waist Level,1,1,87.0
1160,20241115,9323,1068,97.57,3.0,99.67,94.88,13.59,Eye Level,1,1,89.0
1161,20240728,9898,1036,99.4,0.8,99.9,93.63,9.07,Waist Level,1,1,89.0
1162,20241228,9820,1189,99.28,1.81,99.9,99.9,11.81,Top Shelf,1,1,91.0
1163,20240921,9213,1037,98.41,1.1,99.89,94.91,18.24,Top Shelf,1,1,90.0
1164,20240124,9883,1170,96.99,1.67,99.6,95.0,13.97,Checkout,1,1,89.0
1165,20240122,9811,1083,97.05,2.83,99.24,95.99,17.12,Top Shelf,1,1,90.0
1166,20240617,9419,1162,94.79,5.35,98.03,91.26,17.72,Checkout,1,1,88.0
1167,20240115,9341,1049,97.93,1.46,99.33,98.31,12.1,Top Shelf,1,1,90.0
1168,20240922,9755,1096,97.32,3.6,99.9,92.45,19.28,Eye Level,1,1,89.0
1169,20241117,9720,1162,99.9,0.1,99.9,99.9,17.22,Waist Level,1,1,92.0
1170,20240201,9470,1074,99.9,0.47,99.9,99.9,10.25,Eye Level,1,1,91.0
1171,20240531,9419,1116,92.96,6.76,96.79,90.94,14.29,Top Shelf,1,1,86.0
1172,20241107,9082,1145,96.73,4.0,99.9,97.24,6.92,Checkout,1,1,89.0
1173,20240131,9359,1118,91.55,8.59,95.65,91.07,14.74,Waist Level,1,0,83.0
1174,20241030,9950,1121,98.61,0.22,99.9,99.9,10.93,Bottom Shelf,1,1,91.0
1175,20240424,9923,1138,97.01,2.58,99.6,94.83,14.33,Bottom Shelf,1,1,89.0
1176,20240304,9279,1077,95.43,5.78,97.91,91.15,13.54,Checkout,1,1,87.0
1177,20241126,9640,1150,97.48,2.08,99.9,98.14,13.5,Waist Level,1,1,90.0
1178,20240214,9740,1043,98.96,0.32,99.9,98.33,18.84,Waist Level,1,1,91.0
1179,20241111,9740,1003,99.63,0.3,99.9,98.74,12.16,Top Shelf,1,1,91.0
1180,20241213,9309,1106,92.56,7.13,97.62,93.02,13.74,Bottom Shelf,1,1,87.0
1181,20241208,9700,1116,98.14,0.56,99.9,99.9,18.93,Eye Level,0,1,90.0
1182,20240730,9903,1081,95.9,2.37,99.9,94.06,19.65,Top Shelf,1,1,89.0
1183,20240820,9945,1147,92.92,5.99,99.28,91.91,17.35,Waist Level,1,1,87.0
1184,20241028,9611,1060,97.43,2.18,99.9,97.03,14.38,Checkout,1,1,90.0
1185,20240918,9910,1112,97.57,1.8,99.9,98.9,14.73,Waist Level,1,1,90.0
1186,20241130,9459,1017,95.45,4.4,99.59,90.3,13.16,Top Shelf,1,1,87.0
1187,20240404,9854,1091,94.81,3.28,97.97,93.75,10.4,Bottom Shelf,1,1,88.0
1188,20240509,9784,1139,96.3,2.95,99.49,94.79,16.67,Eye Level,1,1,89.0
1189,20241130,9919,1185,92.89,6.6,98.02,90.36,14.66,Checkout,1,1,87.0
1190,20241109,9333,1170,99.03,0.82,99.9,93.95,16.87,Waist Level,1,1,90.0
1191,20240402,9853,1063,95.85,2.73,99.9,95.4,18.93,Waist Level,1,1,89.0
1192,20240211,9354,1057,96.24,2.44,99.9,94.7,17.67,Waist Level,1,0,86.0
1193,20240726,9791,1171,96.85,1.98,99.9,95.13,14.38,Top Shelf,0,1,88.0
1194,20241114,9157,1051,95.86,4.23,96.27,91.33,15.52,Eye Level,0,1,86.0
1195,20240926,9034,1062,97.63,2.31,99.21,93.73,17.78,Checkout,1,0,86.0
1196,20240808,9927,1151,92.61,6.09,97.88,92.22,20.9,Eye Level,1,1,88.0
1197,20240508,9839,1194,91.91,7.57,98.3,91.78,14.41,Bottom Shelf,1,1,87.0
1198,20240919,9140,1106,98.87,1.81,99.9,98.48,8.15,Bottom Shelf,1,1,90.0
1199,20240814,9090,1176,99.9,0.1,99.9,98.56,9.92,Bottom Shelf,1,1,91.0
1200,20240422,9632,1080,98.47,1.42,99.9,96.78,13.95,Checkout,1,1,90.0
1201,20240619,9438,1064,97.73,1.51,99.9,96.27,12.93,Top Shelf,1,1,90.0
1202,20241009,9422,1133,97.74,2.72,99.9,96.67,12.51,Checkout,1,1,90.0
1203,20240419,9076,1067,99.79,0.85,99.9,97.71,20.05,Eye Level,1,0,88.0
1204,20240229,9442,1058,98.0,2.5,99.9,96.95,17.03,Top Shelf,1,1,90.0
1205,20241125,9137,1008,97.44,3.62,99.36,92.1,11.91,Waist Level,1,1,88.0
1206,20240918,9704,1021,95.91,1.69,99.9,95.33,19.86,Checkout,1,1,90.0
1207,20240316,9175,1193,94.82,6.38,97.08,90.15,13.05,Waist Level,1,1,87.0
1208,20240222,9893,1156,96.01,4.35,99.81,98.11,12.51,Checkout,1,1,90.0
1209,20241010,9374,1037,96.89,2.11,99.9,91.9,17.05,Top Shelf,1,1,89.0
1210,20240701,9982,1128,99.24,1.44,99.9,95.62,13.12,Eye Level,1,1,90.0
1211,20240911,9939,1196,93.81,8.54,96.11,90.79,15.66,Waist Level,0,1,86.0
1212,20240130,9542,1019,97.82,0.71,99.9,96.94,12.25,Checkout,1,1,90.0
1213,20241222,9428,1152,96.77,4.2,98.91,96.01,15.69,Bottom Shelf,1,0,86.0
1214,20240601,9661,1053,97.17,1.17,99.9,95.46,16.64,Eye Level,1,1,90.0
1215,20240620,9391,1119,95.09,3.47,99.35,95.26,17.89,Top Shelf,1,1,89.0
1216,20240317,9128,1048,99.31,2.97,99.53,95.09,18.84,Top Shelf,1,1,90.0
1217,20240715,9275,1169,95.95,4.05,97.15,91.06,11.16,Waist Level,1,1,87.0
1218,20240926,9176,1198,94.92,4.3,99.73,98.19,14.83,Bottom Shelf,1,1,89.0
1219,20240912,9561,1159,94.41,4.72,98.83,96.34,17.05,Eye Level,1,0,86.0
1220,20240322,9495,1003,96.51,3.6,99.64,92.6,11.19,Checkout,1,1,88.0
1221,20240802,9846,1083,97.14,1.84,99.9,97.63,15.67,Top Shelf,1,1,90.0
1222,20240825,9156,1122,99.9,1.81,99.9,96.9,16.68,Checkout,1,1,91.0
1223,20240725,9300,1063,99.1,0.22,99.9,99.6,11.65,Checkout,1,1,91.0
1224,20240702,9768,1053,97.82,2.86,99.46,93.46,15.81,Waist Level,1,1,89.0
1225,20240611,9530,1070,99.9,0.1,99.9,98.93,13.09,Bottom Shelf,1,1,91.0
1226,20240723,9991,1051,98.0,2.06,99.9,97.2,18.78,Eye Level,1,1,91.0
1227,20240220,9293,1149,94.95,4.24,99.68,94.34,12.2,Top Shelf,1,1,88.0
1228,20240329,9351,1022,98.55,1.55,99.9,98.11,16.32,Eye Level,1,1,91.0
1229,20240304,9901,1149,96.67,3.81,99.9,95.87,17.45,Waist Level,1,1,90.0
1230,20241024,9106,1072,98.73,0.7,99.9,98.12,18.5,Top Shelf,1,1,91.0
1231,20240219,9628,1119,92.79,4.52,98.66,95.43,14.14,Eye Level,1,1,88.0
1232,20240309,9040,1179,99.9,0.1,99.9,98.94,10.63,Bottom Shelf,1,1,91.0
1233,20240712,9358,1114,95.55,4.53,99.11,94.89,18.89,Waist Level,1,0,86.0
1234,20240520,9504,1045,94.73,4.17,98.88,95.22,17.08,Top Shelf,1,1,89.0
1235,20240429,9544,1175,96.08,3.58,99.61,93.04,16.18,Top Shelf,1,1,89.0
1236,20240609,9049,1086,96.33,4.6,96.94,90.31,13.22,Checkout,1,1,87.0
1237,20241203,9194,1095,97.2,3.53,98.05,94.25,13.52,Checkout,1,1,89.0
1238,20240415,9896,1098,98.49,1.29,99.9,99.82,13.93,Waist Level,1,1,91.0
1239,20240131,9768,1122,97.35,3.46,97.81,95.41,15.22,Waist Level,1,1,89.0
1240,20240421,9136,1028,99.9,0.1,99.9,98.19,21.14,Waist Level,1,1,92.0
1241,20240706,9070,1104,97.88,0.44,99.9,99.9,18.94,Eye Level,1,1,91.0
1242,20241006,9540,1112,98.86,1.46,99.9,98.85,14.0,Top Shelf,1,1,91.0
1243,20241031,9722,1117,98.38,2.38,98.86,96.36,13.48,Checkout,1,1,90.0
1244,20240920,9735,1041,96.26,4.36,98.03,90.83,14.03,Waist Level,1,1,88.0
1245,20240923,9865,1112,91.93,6.14,99.48,92.26,15.67,Bottom Shelf,1,1,87.0
1246,20241025,9179,1128,95.38,5.79,97.48,91.26,18.72,Top Shelf,1,1,88.0
1247,20240330,9968,1006,98.58,0.77,99.9,93.13,14.53,Waist Level,1,1,89.0
1248,20241022,9731,1168,97.07,1.65,99.9,93.88,15.81,Checkout,1,1,89.0
1249,20240428,9962,1151,97.49,2.74,99.9,99.58,16.13,Eye Level,1,1,91.0
1250,20240522,9275,1198,92.81,6.8,97.28,92.49,13.41,Bottom Shelf,1,1,87.0
1251,20240414,9925,1065,97.02,3.49,99.28,91.09,12.09,Waist Level,1,1,88.0
1252,20240405,9982,1177,98.44,1.87,99.9,96.78,14.13,Eye Level,1,1,90.0
1253,20240516,9355,1109,94.07,5.68,98.68,92.57,14.72,Top Shelf,1,1,88.0
1254,20240701,9038,1102,93.79,4.03,97.43,93.48,12.15,Checkout,1,1,87.0
1255,20240820,9240,1067,99.9,0.1,99.9,99.9,20.06,Eye Level,1,1,92.0
1256,20240619,9752,1017,99.9,0.93,99.9,97.3,14.03,Bottom Shelf,1,1,91.0
1257,20240401,9361,1133,97.34,3.24,99.9,95.76,12.92,Checkout,1,1,89.0
1258,20241122,9192,1140,95.7,1.76,99.25,96.6,9.88,Eye Level,1,1,89.0
1259,20241001,9889,1138,96.31,5.11,97.31,91.97,17.02,Eye Level,1,1,88.0
1260,20240424,9533,1160,95.38,4.81,99.9,95.86,13.65,Bottom Shelf,1,0,86.0
1261,20240804,9226,1106,98.77,1.76,99.9,98.38,11.14,Waist Level,1,1,90.0
1262,20240115,9032,1039,98.53,0.41,99.9,96.83,12.15,Eye Level,1,1,90.0
1263,20241231,9372,1053,99.27,2.34,99.9,97.77,17.81,Checkout,1,0,88.0
1264,20240511,9779,1117,94.05,6.93,96.68,91.97,11.3,Top Shelf,1,1,87.0
1265,20240112,9464,1148,94.23,4.48,99.77,94.13,15.46,Bottom Shelf,1,1,88.0
1266,20240727,9120,1045,99.9,0.1,99.9,99.9,12.48,Bottom Shelf,1,1,91.0
1267,20240528,9175,1029,97.63,2.85,98.48,91.14,12.55,Waist Level,1,1,88.0
1268,20240807,9917,1153,91.81,5.87,98.34,91.83,11.18,Checkout,1,1,86.0
1269,20240704,9167,1128,97.22,3.67,97.1,92.38,13.06,Waist Level,1,0,85.0
1270,20241121,9408,1104,94.49,3.69,98.32,93.85,12.83,Waist Level,1,1,88.0
1271,20241024,9316,1124,98.52,1.52,99.9,97.5,17.31,Waist Level,1,1,91.0
1272,20240713,9747,1084,96.86,3.18,99.72,94.29,13.91,Checkout,1,1,89.0
1273,20240707,9451,1161,99.49,1.17,99.66,96.1,12.78,Top Shelf,1,1,90.0
1274,20240125,9627,1062,95.14,4.02,97.87,92.02,9.18,Checkout,1,1,87.0
1275,20240418,9724,1155,95.99,4.75,99.05,94.73,10.13,Bottom Shelf,1,1,88.0
1276,20240319,9704,1048,96.27,2.77,99.67,94.61,14.14,Checkout,1,1,89.0
1277,20241221,9083,1023,99.9,1.14,99.9,95.24,22.51,Checkout,1,1,91.0
1278,20240313,9286,1004,97.4,0.1,99.9,99.53,5.79,Top Shelf,1,0,87.0
1279,20240603,9053,1178,96.13,3.09,99.87,94.03,17.05,Bottom Shelf,1,1,89.0
1280,20240626,9691,1124,96.46,1.77,99.9,95.77,14.49,Waist Level,1,0,86.0
1281,20241120,9149,1140,93.34,5.94,97.93,91.33,16.68,Eye Level,1,1,87.0
1282,20240622,9120,1081,99.13,0.4,99.9,98.9,21.36,Checkout,1,0,89.0
1283,20240424,9125,1136,94.01,4.16,98.69,93.11,14.53,Eye Level,1,1,88.0
1284,20240330,9308,1127,97.92,3.0,96.57,93.54,14.65,Eye Level,1,1,89.0
1285,20240509,9672,1177,96.88,2.14,99.62,95.87,18.91,Eye Level,1,1,90.0
1286,20241204,9982,1018,98.47,0.85,99.9,99.9,10.06,Bottom Shelf,1,1,91.0
1287,20240415,9590,1160,99.18,3.05,99.9,99.37,14.97,Bottom Shelf,0,1,90.0
1288,20240514,9333,1124,96.77,3.02,99.71,94.83,14.01,Top Shelf,1,1,89.0
1289,20240810,9766,1193,96.63,3.32,99.9,97.97,13.02,Checkout,0,1,89.0
1290,20240926,9456,1123,99.47,1.85,99.9,97.01,17.43,Waist Level,1,1,91.0
1291,20240801,9004,1083,95.58,4.14,98.17,94.67,17.61,Bottom Shelf,0,1,88.0
1292,20240927,9521,1021,99.48,1.45,99.25,96.14,13.92,Checkout,1,1,90.0
1293,20240408,9052,1172,97.28,1.5,99.9,96.64,12.67,Checkout,0,1,89.0
1294,20241129,9373,1025,98.69,2.12,99.9,95.43,10.55,Checkout,1,0,86.0
1295,20240530,9230,1107,98.67,1.75,99.9,99.28,13.05,Eye Level,1,1,91.0
1296,20240120,9017,1174,98.08,3.34,96.99,91.23,13.4,Eye Level,1,1,88.0
1297,20240908,9196,1160,98.5,3.59,99.9,96.93,8.17,Bottom Shelf,1,1,90.0
1298,20240301,9378,1172,97.22,3.25,98.9,93.97,12.93,Top Shelf,1,1,89.0
